id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
774850007948678018,Sun-loving home room : Open to & prefer long stays,176860222,Melanie,,78745,30.20456,-97.76593,Private room,72,1,8,2024-10-06,0.33,2,336,2,
774866351399798899,"ATXpoolhaus | 3 min to Q2, Domain, & Breweries",29237885,Tammy And Scott,,78758,30.38461,-97.70362,Entire home/apt,500,3,60,2024-11-11,2.52,1,339,23,
775178538156831830,Cozy Private Bedroom w/ Bathroom,286256623,Maris,,78724,30.31125,-97.65439,Private room,46,30,0,,,6,364,0,
775306960895705604,Bedroom W/ Shared Bathroom,286256623,Maris,,78724,30.31031,-97.65232,Private room,42,30,0,,,6,364,0,
775357717971402082,Perfect Retreat: Central Location w/ Serene Vibes.,110016800,Monica,,78725,30.23952,-97.5792,Entire home/apt,103,2,35,2024-11-16,1.55,1,268,20,
775358125921423628,Creek Zen,490347286,Oleg,,78723,30.31997,-97.6769,Private room,46,1,4,2024-10-20,0.16,1,180,3,
775424419054881203,SXSW Private Penthouse - Downtown Views! 2 balcony,35399937,Naomi,,78741,30.24212,-97.72756,Entire home/apt,,3,0,,,1,0,0,
775464167397811728,Austin Lux |Rooftop Pool New! by Barclé Group,387932846,Barclé Group,,78701,30.25562,-97.74003,Entire home/apt,97,1,46,2024-11-04,2.05,15,72,22,
775471553897794081,Cowboy Cottage South Congress,99513512,Annalisa,,78745,30.210492143769482,-97.77548018842936,Entire home/apt,91,1,81,2024-12-05,3.33,2,61,39,
775824957249357507,"Blueground | Downtown, gym, w/d & deck, nr park",107434423,Blueground,,78701,30.2645078,-97.7454648,Entire home/apt,241,31,0,,,114,273,0,
775948744366244568,Private Renovated Studio Garage,286256623,Maris,,78724,30.31174,-97.65422,Entire home/apt,47,90,0,,,6,179,0,
765917548135130172,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,360,2,0,,,30,336,0,
765917713395334158,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,360,2,0,,,30,336,0,
765917908280617220,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,360,2,0,,,30,336,0,
765917969686917423,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,360,2,1,2023-05-10,0.05,30,336,0,
765918144718920984,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,360,2,0,,,30,337,0,
765918261400081673,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,360,2,0,,,30,337,0,
765918276060938277,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,360,2,0,,,30,337,0,
765918361301278081,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,360,2,0,,,30,337,0,
765918417342776766,Wyndham Austin Resort|1BR/1BA King Bed w/ Gym&Pool,411546857,Anna,,78701,30.2716228,-97.7473996,Entire home/apt,360,2,6,2024-05-16,0.31,30,336,5,
765919560282843222,Wyndham Austin Resort | 2BR/2BA Balcony,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,612,2,0,,,30,316,0,
765919676852124430,Wyndham Austin Resort | 2BR/2BA Balcony,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,612,2,0,,,30,316,0,
765919754069409331,Wyndham Austin Resort | 2BR/2BA Balcony,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,612,2,1,2023-07-04,0.06,30,315,0,
765919869232513113,Wyndham Austin Resort | 2BR/2BA Balcony,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,612,2,0,,,30,316,0,
765919960256493593,Wyndham Austin Resort | 2BR/2BA Balcony,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,612,2,0,,,30,316,0,
765920155442409084,Wyndham Austin Resort | 2BR/2BA Balcony,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,612,2,1,2023-10-22,0.07,30,315,0,
765920223510372358,Wyndham Austin Resort | 2BR/2BA Balcony,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,612,2,0,,,30,316,0,
765920298027564953,Wyndham Austin Resort | 2BR/2BA Balcony,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,612,2,0,,,30,316,0,
765920386893394578,Wyndham Austin Resort | 2BR/2BA Balcony,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,612,2,0,,,30,316,0,
765921164000793778,Wyndham Austin Resort | King Bed Studio Suite,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,188,2,1,2023-09-16,0.07,30,334,0,
765921546123387309,Wyndham Austin Resort | King Bed Studio Suite,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,188,2,1,2023-10-21,0.07,30,334,0,
765921581336728862,Wyndham Austin Resort | King Bed Studio Suite,411546857,Anna,,78703,30.2748812,-97.757196,Entire home/apt,188,2,1,2023-10-23,0.07,30,334,0,
782596600678902104,Serene 1BR Natiivo Austin 20th-Floor | Balcony,464404919,Vacasa Texas,,78701,30.255297347338182,-97.7385199865776,Entire home/apt,215,1,23,2024-11-11,0.73,84,365,5,
782596977996816291,2BR Lakefront Natiivo Austin 28th-Floor,464404919,Vacasa Texas,,78701,30.25689053034198,-97.73773372860302,Entire home/apt,322,1,45,2024-09-24,1.47,84,357,11,
782597280816447495,Awesome 2BR Lakeview Natiivo Austin 26th-Floor,464404919,Vacasa Texas,,78701,30.256668935929067,-97.7378044277649,Entire home/apt,277,1,77,2024-11-17,2.36,84,356,17,
782597339096057116,2BR Lakeview Natiivo Austin 19th-Floor,464404919,Vacasa Texas,,78701,30.25694,-97.73798,Entire home/apt,283,1,49,2024-12-01,1.48,84,349,13,
782597900309842542,Luxe 1BR Lakefront Natiivo Austin 21st-Floor,464404919,Vacasa Texas,,78701,30.25576265120391,-97.73945307735335,Entire home/apt,258,1,36,2024-12-10,1.11,84,349,18,
782597960434067655,Luxe condo 1BR Natiivo Austin 13th-Floor,464404919,Vacasa Texas,,78701,30.256157467246233,-97.73783418759093,Entire home/apt,247,1,32,2024-06-30,0.98,84,365,10,
782598471089248158,Scenic 1BR Lakeview Natiivo Austin 15th-Floor,464404919,Vacasa Texas,,78701,30.25590982600193,-97.73770791370842,Entire home/apt,228,1,91,2024-11-17,2.78,84,350,32,
782598533685387065,Hip 2BR Lakeview Natiivo Austin 13th-Floor,464404919,Vacasa Texas,,78701,30.256190959354374,-97.7398824582114,Entire home/apt,406,1,51,2024-11-18,1.56,84,353,12,
782598540587399940,Luxury Studio Riverfront Natiivo Austin 26th-floo,464404919,Vacasa Texas,,78701,30.25727,-97.73804,Entire home/apt,194,1,71,2023-11-13,2.15,84,365,0,
782599010096549745,Studio Lakeview Natiivo Austin 25th-Floor,464404919,Vacasa Texas,,78701,30.25534783934062,-97.73817102047592,Entire home/apt,223,2,40,2024-11-18,1.23,84,357,4,
782599365242954683,Urban 1BR Lakeview Natiivo Austin 24th-Floor,464404919,Vacasa Texas,,78701,30.256227057419245,-97.73765670623396,Entire home/apt,215,1,25,2024-12-08,0.79,84,365,9,
782599372574480816,Stylish Studio Natiivo Austin 10th-Floor,464404919,Vacasa Texas,,78701,30.255375134187815,-97.73942223021368,Entire home/apt,171,1,54,2024-12-08,1.69,84,359,7,
782599629276411075,Walkable 1BR Waterview Natiivo Austin 14th-Floor,464404919,Vacasa Texas,,78701,30.25754039474954,-97.73826656842725,Entire home/apt,211,1,57,2024-11-22,1.70,84,356,8,
782600002111253366,Luxe 1BR Lakeview Natiivo Austin 20th-Floor,464404919,Vacasa Texas,,78701,30.257588196805745,-97.73817566248192,Entire home/apt,271,1,47,2024-12-08,1.40,84,334,22,
782606780067417323,Corner Condo 1BR Lakeview Natiivo Austin 13th-flo,464404919,Vacasa Texas,,78701,30.25541,-97.73777,Entire home/apt,242,1,44,2024-05-21,1.31,84,365,5,
782606780923296709,2BR Lakeview Natiivo Austin 30th-Floor,464404919,Vacasa Texas,,78701,30.257137500223095,-97.73946331938897,Entire home/apt,263,1,53,2024-12-10,1.67,84,324,27,
782607194600334815,Luxe Studio Natiivo Austin 17th-Floor,464404919,Vacasa Texas,,78701,30.257604739892837,-97.73834790635466,Entire home/apt,221,1,112,2024-10-30,3.38,84,361,32,
782607555799071066,Studio Lakeview Natiivo Austin 12th-Floor,464404919,Vacasa Texas,,78701,30.255261772610723,-97.7385342230419,Entire home/apt,218,2,55,2024-10-20,1.64,84,365,12,
782607574373364321,Highrise condo 1BR Lakeview Natiivo Austin 17th fl,464404919,Vacasa Texas,,78701,30.25757745612953,-97.73923864101299,Entire home/apt,192,1,45,2023-12-17,1.36,84,365,1,
782607590770921420,Sunrise-view 1BR Natiivo Austin 19th-Floor,464404919,Vacasa Texas,,78701,30.25696,-97.73984,Entire home/apt,261,1,28,2024-11-09,0.89,84,365,10,
782607987885958653,Corner Condo 1BR Lakefront Natiivo Austin 32nd-fl,464404919,Vacasa Texas,,78701,30.255551461568714,-97.73990368453602,Entire home/apt,284,1,102,2024-12-09,3.44,84,331,32,
782608252785387509,Walkable 2BR Natiivo Austin 16th-Floor,464404919,Vacasa Texas,,78701,30.25573,-97.73942,Entire home/apt,343,2,25,2024-12-08,0.75,84,362,12,
782608674069615560,Lake View 2BR Natiivo Austin 22nd-Floor,464404919,Vacasa Texas,,78701,30.25572992415889,-97.73777342607505,Entire home/apt,325,1,84,2024-12-08,2.52,84,338,19,
782608689894524851,Dog-friendly 2BR penthouse with rooftop pool & gym,464404919,Vacasa Texas,,78701,30.255945464326864,-97.73764408871297,Entire home/apt,284,1,22,2024-03-14,0.69,84,360,1,
782608852200295225,"Modern, 31st-floor studio with amazing lake view",464404919,Vacasa Texas,,78701,30.25728337292133,-97.73942053124382,Entire home/apt,219,1,138,2024-12-07,4.42,84,340,50,
782609946831308215,Dog-friendly getaway 1BR Natiivo Austin 21st-Floor,464404919,Vacasa Texas,,78701,30.25759512510996,-97.73829732952947,Entire home/apt,206,1,57,2024-11-24,1.74,84,354,14,
782610101074067248,1BR Natiivo Austin 17th-Floor | Pool,464404919,Vacasa Texas,,78701,30.255910567432704,-97.73966931566156,Entire home/apt,258,1,40,2024-11-03,1.21,84,365,12,
782610452929089001,Lovely 1BR Natiivo Austin 19th-Floor | Balcony,464404919,Vacasa Texas,,78701,30.2572,-97.73805,Entire home/apt,311,1,38,2024-11-24,1.38,84,364,6,
782610689161014298,1BR Lakefront Natiivo Austin 30th-Floor | Pool,464404919,Vacasa Texas,,78701,30.257603173161,-97.73769065541728,Entire home/apt,230,2,59,2024-11-18,1.93,84,361,7,
782610700622592785,1BR Lake view Natiivo Austin 25th-Floor,464404919,Vacasa Texas,,78701,30.25701,-97.73789,Entire home/apt,284,1,89,2024-12-02,2.83,84,298,38,
782610864937732013,Downtown 2BR | Rooftop Pool | Gym | 18th Flr,464404919,Vacasa Texas,,78701,30.25736557276264,-97.73781514469913,Entire home/apt,385,1,43,2024-11-30,1.29,84,362,10,
782611326434664821,Stylish 2BR Lakefront Natiivo Austin 29th-Floor,464404919,Vacasa Texas,,78701,30.257163685682567,-97.73991692923525,Entire home/apt,389,1,96,2024-12-09,3.03,84,348,26,
782611630156162077,Huge 2BR Lakefront Natiivo Austin 29th-Floor,464404919,Vacasa Texas,,78701,30.25727,-97.74,Entire home/apt,417,1,84,2024-12-08,2.74,84,323,32,
782611733611965601,City 1BR Riverfront Natiivo Austin 12th-Floor,464404919,Vacasa Texas,,78701,30.25572,-97.7394,Entire home/apt,233,2,19,2024-11-03,0.57,84,365,3,
782612202115595371,Sunrise-view 1BR Lakefront Natiivo Austin 19th-fl,464404919,Vacasa Texas,,78701,30.256939255077622,-97.73998729290308,Entire home/apt,215,1,83,2024-12-08,2.50,84,353,27,
782612311043701925,City Studio Natiivo Austin 13th-Floor | Balcony,464404919,Vacasa Texas,,78701,30.25703,-97.73768,Entire home/apt,217,1,44,2024-07-14,1.36,84,361,7,
782612371949785143,Downtown 1BR Natiivo Austin 16th-Floor | Pool,464404919,Vacasa Texas,,78701,30.255598624178376,-97.73930169215167,Entire home/apt,271,1,30,2024-11-10,0.93,84,365,15,
782612807916001589,Brand New 1BR Natiivo Austin 19th-Floor,464404919,Vacasa Texas,,78701,30.256043718024745,-97.73802545796525,Entire home/apt,296,1,1,2022-08-29,0.04,84,365,0,
782612897719196397,Scenic 2BR Lakefront Natiivo Austin 23rd-Floor,464404919,Vacasa Texas,,78701,30.25586038069223,-97.7396254040514,Entire home/apt,337,1,94,2024-12-08,2.85,84,344,23,
782613209736950148,Downtown 2BR Waterview Natiivo Austin 19th-Floor,464404919,Vacasa Texas,,78701,30.255324318138456,-97.73789268848263,Entire home/apt,410,2,23,2024-11-25,0.73,84,358,4,
782613340805197776,1BR Waterview Natiivo Austin 26th-Floor | Pool,464404919,Vacasa Texas,,78701,30.25731,-97.738,Entire home/apt,201,1,72,2024-11-10,2.22,84,348,11,
782613952432571181,Sunset-View 2BR Riverfront Natiivo Austin 27th-fl,464404919,Vacasa Texas,,78701,30.25538,-97.73955,Entire home/apt,519,1,35,2024-11-18,1.07,84,365,5,
782614022136493742,Corner Condo 2BR Lakeview Natiivo Austin 27th-flr,464404919,Vacasa Texas,,78701,30.255495549611616,-97.73858662981198,Entire home/apt,324,1,41,2024-08-25,1.31,84,365,3,
782614328898365645,"Austin City 2BR Natiivo 13th-Floor, Balcony",464404919,Vacasa Texas,,78701,30.25572624561679,-97.73795305728646,Entire home/apt,265,1,38,2024-11-25,1.12,84,359,12,
782614704190684284,Renovated Studio Natiivo Austin 10th-Floor,464404919,Vacasa Texas,,78701,30.256893805950625,-97.73763990884831,Entire home/apt,213,1,67,2024-11-22,2.00,84,349,15,
782614797450675482,Luxe 1BR Lakeview Natiivo Austin 22nd-Floor,464404919,Vacasa Texas,,78701,30.25609,-97.73997,Entire home/apt,196,1,71,2024-11-28,2.32,84,360,17,
782615121992335363,1BR Rainey Street condo with lake-view balcony,464404919,Vacasa Texas,,78701,30.25595,-97.73764,Entire home/apt,252,1,18,2024-11-25,0.54,84,357,7,
782615212637835634,Walk Everywhere 1BR Natiivo Austin 11th-Floor,464404919,Vacasa Texas,,78701,30.25609,-97.73779,Entire home/apt,231,1,90,2024-12-03,2.68,84,337,38,
782615271185879858,Corner Condo 3BR Lakefront Natiivo Austin 32nd-fl,464404919,Vacasa Texas,,78701,30.255558699415214,-97.73819546640595,Entire home/apt,596,2,50,2024-11-10,1.59,84,356,12,
782615389303065106,Corner Condo 1BR Lakeview Natiivo Austin 25th-flr,464404919,Vacasa Texas,,78701,30.25556151464224,-97.7399462795379,Entire home/apt,309,1,34,2024-11-24,1.14,84,356,13,
782615961942723052,Corner Condo 2BR Lakefront Natiivo Austin 25th-fl,464404919,Vacasa Texas,,78701,30.25562,-97.74002,Entire home/apt,416,1,79,2024-12-08,2.49,84,345,21,
782616042762593835,Corner Condo 1BR Lakefront Natiivo Austin 24th-fl,464404919,Vacasa Texas,,78701,30.25528944380677,-97.73782748902504,Entire home/apt,235,1,113,2024-12-08,3.48,84,339,25,
782616596382259792,City 1BR Waterview Natiivo Austin 16th-Floor,464404919,Vacasa Texas,,78701,30.255622416428004,-97.73780522834795,Entire home/apt,204,1,95,2024-12-01,2.88,84,357,23,
782616702537553828,Amazing 2BR Lakefront Natiivo Austin 25th-Floor,464404919,Vacasa Texas,,78701,30.25765271949452,-97.73806928620785,Entire home/apt,224,2,22,2024-11-24,0.84,84,361,9,
782617128870621677,Luxe 1BR Lakeview Natiivo Austin 21st-Floor,464404919,Vacasa Texas,,78701,30.25567,-97.73815,Entire home/apt,224,1,39,2024-11-15,1.17,84,356,15,
782617201636527440,City 2BR Natiivo Austin 20th-Floor | Balcony,464404919,Vacasa Texas,,78701,30.25704,-97.73782,Entire home/apt,420,1,63,2024-11-30,1.90,84,343,22,
782617812469513885,Luxe 1BR Lakefront Natiivo Austin 23rd-Floor,464404919,Vacasa Texas,,78701,30.25694,-97.73805,Entire home/apt,205,1,78,2024-11-23,2.37,84,350,13,
782617892697957983,Corner Condo 2BR Lakeview Natiivo Austin 30th-flo,464404919,Vacasa Texas,,78701,30.25747,-97.73796,Entire home/apt,444,1,76,2024-11-25,2.45,84,326,25,
782618190378917805,Lil' Waterfall Overlook,71544065,Amy,,78750,30.44771,-97.807,Entire home/apt,106,2,30,2024-08-25,1.29,1,163,10,
782618337171518178,"Dog Friendly, 28th Flr Luxe Condo, Balcony Views",464404919,Vacasa Texas,,78701,30.25536151642917,-97.73798190698507,Entire home/apt,219,1,90,2024-12-08,2.82,84,353,24,
782618694648797960,Studio Lakeview Natiivo Austin 27th-Floor,464404919,Vacasa Texas,,78701,30.255778433403716,-97.73814139667408,Entire home/apt,223,1,135,2024-12-08,4.16,84,349,54,
782619151593604987,2BR Lakefront Natiivo Austin 29th-Floor,464404919,Vacasa Texas,,78701,30.25753,-97.73818,Entire home/apt,319,1,98,2024-12-08,3.04,84,335,25,
782619198765192366,Luxe condo 1BR Lakefront Natiivo Austin 21st Flr,464404919,Vacasa Texas,,78701,30.255553889752047,-97.73814334707123,Entire home/apt,267,1,60,2024-10-29,1.97,84,357,13,
782619479531852636,2BR Riverfront Natiivo Austin 15th-Floor,464404919,Vacasa Texas,,78701,30.25707,-97.73813,Entire home/apt,383,1,19,2024-12-08,0.67,84,360,3,
782619781460276915,Studio Lakeview Natiivo Austin 14th-Floor,464404919,Vacasa Texas,,78701,30.25702,-97.73983,Entire home/apt,222,1,66,2024-11-20,1.97,84,347,21,
782619801092096374,City Studio Lakeview Natiivo Austin 22nd-Floor,464404919,Vacasa Texas,,78701,30.25578,-97.73804,Entire home/apt,237,1,33,2023-09-18,0.99,84,365,0,
782620092319292962,2BR Lakeview Natiivo Austin 24th-Floor,464404919,Vacasa Texas,,78701,30.25574,-97.73965,Entire home/apt,265,1,72,2024-11-30,2.37,84,360,26,
782620578321285143,City 1BR Waterview Natiivo Austin 25th-Floor,464404919,Vacasa Texas,,78701,30.25567505297644,-97.7394987054759,Entire home/apt,198,1,51,2024-11-17,1.62,84,362,21,
776034017777247109,Large Studio. Great Location.,192478548,Mark,,78745,30.22641,-97.7889,Entire home/apt,61,1,35,2024-11-25,3.45,2,41,35,
776083827859441440,"Modern, East Side Getaway!",59949601,Bryce,,78721,30.26891855145365,-97.69180753539929,Entire home/apt,,2,12,2023-11-26,0.54,1,0,0,
776106434092035725,Nutty Brown Manor,8219051,Larry,,78737,30.19294,-97.97381,Entire home/apt,395,2,2,2024-10-20,0.15,5,242,1,
776114536781368182,Spacious South Austin House,105725182,Rachel,,78748,30.17962,-97.81759,Entire home/apt,229,3,9,2023-07-15,0.39,2,46,0,
776123837545666717,Roadrunner Nutty Brown,8219051,Larry,,78737,30.19225,-97.97362,Entire home/apt,248,2,9,2024-09-29,0.45,5,344,4,
776153134129479283,Stunning View in Central Austin,284550903,Cindy,,78731,30.36086,-97.77235,Entire home/apt,350,3,21,2024-10-21,0.99,1,66,13,
776156959595865359,*Studio Deluxe* Wyndham Austin,234194182,Chris,,78701,30.27264,-97.74712,Entire home/apt,200,3,0,,,4,89,0,
776163115233553525,*1 Bedroom Deluxe* Wyndham Austin,234194182,Chris,,78701,30.2711,-97.74873,Entire home/apt,234,3,0,,,4,89,0,
776168168448796348,Wyndham Austin 2 Bedroom Deluxe,234194182,Chris,,78701,30.27092,-97.74653,Entire home/apt,384,3,3,2024-05-05,0.17,4,89,2,
776172305068025495,Nutty Brown Manor and Cabin,8219051,Larry,,78737,30.19154,-97.97173,Entire home/apt,525,2,6,2024-09-29,0.35,5,343,5,
776623815835467429,"Domain ATX Hidden Gem 2BR,2BA, W/Fireplace",435920743,Adam,,78758,30.4103811,-97.700835,Entire home/apt,120,1,83,2024-12-01,3.64,2,356,27,
776755806201076334,3rd Story Condo with great views and privacy,436851202,Jeff,,78705,30.300042020663668,-97.73428665767213,Entire home/apt,127,2,10,2023-07-10,0.49,1,18,0,
777481397612323371,Austin Brand New Furnished Casita Near Tesla,485914463,Lina,,78744,30.14913,-97.72212,Entire home/apt,99,30,0,,,7,226,0,
777561924839641127,Chic Luxury DT 2 BR Condo Suite,30225950,Eastside Villas,,78701,30.25734,-97.73826,Entire home/apt,155,2,24,2024-11-29,1.04,42,269,15,
777629742245214447,2/2 House in Central Austin,245769417,Ryan,,78757,30.33206,-97.72495,Entire home/apt,81,3,22,2024-04-10,0.95,3,151,4,
777706258248047781,Downtown Studio walking distance to bars,392704843,Sophie Claire,,78703,30.27361447300089,-97.75775674842113,Entire home/apt,,1,112,2024-07-29,4.57,3,0,45,
777791528114093707,Central and Spacious 3 Bed Home in ATX,13749505,Tina,,78723,30.29833,-97.69988,Entire home/apt,,28,3,2024-08-01,0.15,1,0,2,
777875417150624817,1-bedroom/ private bath in new beautiful home,324923800,Amy,,78754,30.35465,-97.66013,Private room,,1,2,2023-03-16,0.08,9,0,0,
778131556254290420,Central Austin (2b/1bath) - Walk to Zilker Park,84882426,Kevin,,78704,30.2512767,-97.77365449999999,Entire home/apt,,3,12,2023-10-30,0.56,6,0,0,
778315058946967799,Entire Eastside Home w Space to Entertain + Yard,272515104,Ames - Austin Vacay,,78723,30.31645,-97.68034,Entire home/apt,156,1,76,2024-11-22,3.12,4,143,41,
778370358360742174,Handcrafted Getaway Right by SoCo & Airport,59045738,Kirk,,78741,30.22702,-97.73217,Entire home/apt,76,1,85,2024-11-17,3.49,1,58,51,
778413890134446613,"2BED Private Room, At Domain&Q2",36748826,Quyen,,78758,30.3892,-97.70617,Private room,47,3,34,2024-11-06,1.44,4,349,13,
779075716314835030,3 Bedroom 2 Baths House with 4 Beds near Tesla HQ,48199315,Julia,,78724,30.2556922,-97.5769287,Entire home/apt,60,28,8,2024-08-17,0.38,3,84,4,
779239016136489676,Stylish 3BR/2BA with large pool in HEART of SOCO!,3947597,Chad,,78704,30.24292,-97.75454,Entire home/apt,99,31,3,2024-08-18,0.19,6,265,2,
779688600524351329,Cottage w large wrap around deck,11358358,Regina,,78702,30.26797,-97.7049,Entire home/apt,,3,0,,,2,0,0,
779890101815462460,"Beautiful home, 2 living rooms, group getaway",491099117,Santos,,78725,30.22849,-97.58656,Entire home/apt,242,1,30,2024-12-08,1.28,1,361,16,
779966249890535777,Rustic-Modern Group Getaway for Austin Explorers,129681244,Connor,,78741,30.232720879177638,-97.71784336889695,Entire home/apt,102,2,25,2024-11-26,2.03,1,173,24,
780031572821900714,North Austin Retreat Easy Access to I-35,575790,Zheng,,78728,30.44516,-97.66962,Entire home/apt,279,3,24,2024-08-03,1.02,1,248,7,
780319317624156384,Private clean studio apartment.,116141863,Roman,,78744,30.19558,-97.7635,Entire home/apt,73,1,0,,,2,364,0,
780462212529422461,Sahara Sunsets: Modern Design Meets Quiet Luxury,57042339,Alina,,78745,30.2037,-97.78692,Entire home/apt,195,30,19,2024-11-18,1.22,1,260,13,
780491586087938153,*Fall Specials | 2bd | Resort Amenities*,403470540,Meghan,,78757,30.3417638,-97.7174848,Entire home/apt,170,7,23,2024-11-11,1.19,2,363,12,
780624744724751864,"Live, Laugh, Love in Wonderful Vast View Space.",121751288,Julia,,78737,30.19031,-97.94476,Entire home/apt,171,1,102,2024-12-08,4.36,1,174,47,
780638832327385839,Comfortable and Quiet Home 5 minutes from Domain!,2171818,Laura,,78729,30.44746,-97.75247,Entire home/apt,145,3,89,2024-12-02,3.81,1,64,54,
781022579201353497,3Acre 4BR Home On Creek W/Pool! Hill Country Views,39191637,Lee,,78737,30.16856,-97.95899,Entire home/apt,149,2,43,2024-12-08,1.77,34,311,19,
781450856818075928,1 bedroom in a new beautiful home,324923800,Amy,,78754,30.35462,-97.66016,Private room,,1,0,,,9,0,0,
781687271153477916,Austin Resort- Studio sleeps 4,31214940,Scott,,78701,30.272,-97.74893,Private room,149,3,0,,,3,0,0,
781695234979915184,Austin Resort- Studio sleeps 4,31214940,Scott,,78701,30.27192,-97.74871,Private room,149,3,0,,,3,0,0,
781700442814825080,Austin Resort- Studio sleeps 4,31214940,Scott,,78701,30.27109,-97.74665,Private room,149,3,0,,,3,0,0,
781708725659928366,Warm Suburban 3BR Townhome near DT,28369509,One Fine BnB,,78705,30.2861,-97.75192,Entire home/apt,97,1,43,2024-11-17,1.88,8,342,22,
782595177496376583,1 BR - Natiivo Austin 18th-Floor | Pool,464404919,Vacasa Texas,,78701,30.25719897113217,-97.73774126892121,Entire home/apt,270,1,84,2024-11-16,2.95,84,350,20,
782595179206756706,Luxe 1BR Natiivo Austin 16th-Floor,464404919,Vacasa Texas,,78701,30.2555263457281,-97.73768703152751,Entire home/apt,212,1,19,2024-10-28,0.59,84,365,2,
782595757030133229,Waterview Natiivo Austin 32nd-Floor,464404919,Vacasa Texas,,78701,30.25566,-97.73967,Entire home/apt,250,2,21,2024-09-10,0.67,84,365,2,
782596412230670634,Stunning 1BR Waterview Natiivo Austin 32nd-Floor,464404919,Vacasa Texas,,78701,30.255436739650648,-97.73945335168885,Entire home/apt,211,1,33,2024-11-15,1.12,84,365,6,
782596439926449910,Sleek 1BR Natiivo Austin 15th-Floor | Pool,464404919,Vacasa Texas,,78701,30.255557122391796,-97.73965771786906,Entire home/apt,213,1,71,2024-11-17,2.18,84,365,14,
782596507747500038,Studio Lakefront Natiivo Austin 28th-Floor,464404919,Vacasa Texas,,78701,30.255636064762435,-97.7400155617046,Entire home/apt,235,1,109,2024-12-11,3.41,84,347,37,
790551685658861778,Hip Group Travel Haven | Can’t Miss | Heated Pool,88769927,Jason,,78721,30.2684373646217,-97.68995725679633,Entire home/apt,99,1,125,2024-12-01,5.23,17,340,56,
790629652532599449,DT Austin - 3BR/3BA Presidential - Rooftop Pool!,26521212,Laura,,78701,30.272527434522882,-97.74787513552411,Entire home/apt,,2,5,2024-10-25,0.47,4,1,5,
790783116312224441,Newly Renovated Studio Getaway Unit A,31103234,Dillon,,78719,30.16183899999999,-97.6901482,Entire home/apt,54,1,52,2024-11-23,3.64,3,157,44,
790792254300987216,Newly Renovated Studio Getaway Unit B,31103234,Dillon,,78719,30.16183899999999,-97.6901482,Entire home/apt,56,1,63,2024-11-10,4.43,3,174,58,
791165719712617004,Spacious Cozy Bedroom,148407115,Chase,,78758,30.37304,-97.70782,Private room,75,1,0,,,1,365,0,
791203850151658996,"Spacious, Private Oasis w/Fire pit, in Central ATX",53224343,Taylor,,78753,30.36151,-97.68167,Entire home/apt,131,1,65,2024-12-01,2.73,20,353,44,
791258209899451893,"Gorgeous House near Tsla, Airport, COTA & Downtown",102152087,Robert,,78725,30.2292228,-97.5875564,Private room,300,2,1,2023-02-12,0.04,1,83,0,
791327568094914770,5 STAR FUN ~ 14 Person Family Friendly ~BACH TRIP,105211915,Augustine,,78747,30.14973950387789,-97.74975554982932,Entire home/apt,241,2,55,2024-11-30,2.46,3,364,27,
791393728945783426,DT Austin - Huge 2BR Presidential - Rooftop Pool!,26521212,Laura,,78701,30.27252545407474,-97.74770863048018,Entire home/apt,249,3,0,,,4,0,0,
791497732591251932,Quiet 4 BD Townhouse 8 Min. To Downtown & Airport,440211958,Nicolette,,78741,30.235860527739685,-97.73142222315073,Entire home/apt,285,1,1,2023-05-08,0.05,5,350,0,
